video,category,scene,frame_idx,time,gt_frame,gt_path,prompt,frame_path
0031-earring3_scene04,earring,04,1,0.3126,32,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene04/00033.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene04/frame_01.jpg
0031-earring3_scene04,earring,04,2,0.5209,53,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene04/00054.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene04/frame_02.jpg
0031-earring3_scene04,earring,04,3,0.7293,74,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene04/00075.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene04/frame_03.jpg
0031-earring3_scene04,earring,04,4,0.9377,96,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene04/00097.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene04/frame_04.jpg
0031-earring3_scene04,earring,04,5,1.1461,117,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene04/00118.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene04/frame_05.jpg
0031-earring3_scene04,earring,04,6,1.3544,138,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene04/00139.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene04/frame_06.jpg
0031-earring3_scene04,earring,04,7,1.5628,159,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene04/00160.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene04/frame_07.jpg
0032-earring4,earring,,0,0.2084,27,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0032-earring4/00028.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0032-earring4/frame_00.jpg
0032-earring4,earring,,1,0.6251,81,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0032-earring4/00082.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0032-earring4/frame_01.jpg
0032-earring4,earring,,2,1.0419,136,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0032-earring4/00137.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0032-earring4/frame_02.jpg
0032-earring4,earring,,3,1.4586,190,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0032-earring4/00191.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0032-earring4/frame_03.jpg
0032-earring4,earring,,4,1.8754,244,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0032-earring4/00245.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0032-earring4/frame_04.jpg
0032-earring4,earring,,5,2.2921,298,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0032-earring4/00299.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0032-earring4/frame_05.jpg
0032-earring4,earring,,6,2.7089,353,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0032-earring4/00354.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0032-earring4/frame_06.jpg
0032-earring4,earring,,7,3.1256,407,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0032-earring4/00408.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0032-earring4/frame_07.jpg
0033-earring5,earring,,0,0.2084,19,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0033-earring5/00020.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0033-earring5/frame_00.jpg
0033-earring5,earring,,1,0.6251,56,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0033-earring5/00057.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0033-earring5/frame_01.jpg
0033-earring5,earring,,2,1.0419,93,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0033-earring5/00094.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0033-earring5/frame_02.jpg
0033-earring5,earring,,3,1.4586,130,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0033-earring5/00131.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0033-earring5/frame_03.jpg
0033-earring5,earring,,4,1.8754,168,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0033-earring5/00169.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0033-earring5/frame_04.jpg
0033-earring5,earring,,5,2.2921,205,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0033-earring5/00206.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0033-earring5/frame_05.jpg
0033-earring5,earring,,6,2.7089,242,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0033-earring5/00243.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0033-earring5/frame_06.jpg
0033-earring5,earring,,7,3.1256,279,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0033-earring5/00280.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0033-earring5/frame_07.jpg
0034-necklace1,necklace,,0,0.2084,24,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0034-necklace1/00025.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0034-necklace1/frame_00.jpg
0034-necklace1,necklace,,1,0.6251,72,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0034-necklace1/00073.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0034-necklace1/frame_01.jpg
0034-necklace1,necklace,,2,1.0419,120,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0034-necklace1/00121.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0034-necklace1/frame_02.jpg
0034-necklace1,necklace,,3,1.4586,168,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0034-necklace1/00169.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0034-necklace1/frame_03.jpg
0034-necklace1,necklace,,4,1.8754,215,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0034-necklace1/00216.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0034-necklace1/frame_04.jpg
0034-necklace1,necklace,,5,2.2921,263,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0034-necklace1/00264.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0034-necklace1/frame_05.jpg
0034-necklace1,necklace,,6,2.7089,311,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0034-necklace1/00312.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0034-necklace1/frame_06.jpg
0034-necklace1,necklace,,7,3.1256,359,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0034-necklace1/00360.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0034-necklace1/frame_07.jpg
0035-necklace2,necklace,,0,0.125,36,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0035-necklace2/00037.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0035-necklace2/frame_00.jpg
0035-necklace2,necklace,,1,0.375,108,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0035-necklace2/00109.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0035-necklace2/frame_01.jpg
0035-necklace2,necklace,,2,0.625,180,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0035-necklace2/00181.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0035-necklace2/frame_02.jpg
0035-necklace2,necklace,,3,0.875,252,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0035-necklace2/00253.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0035-necklace2/frame_03.jpg
0035-necklace2,necklace,,4,1.125,323,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0035-necklace2/00324.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0035-necklace2/frame_04.jpg
0035-necklace2,necklace,,5,1.375,395,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0035-necklace2/00396.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0035-necklace2/frame_05.jpg
0035-necklace2,necklace,,6,1.625,467,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0035-necklace2/00468.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0035-necklace2/frame_06.jpg
0035-necklace2,necklace,,7,1.875,539,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0035-necklace2/00540.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0035-necklace2/frame_07.jpg
0036-necklace3_scene01,necklace,01,0,0.2225,6,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene01/00007.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene01/frame_00.jpg
0036-necklace3_scene01,necklace,01,1,0.6675,16,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene01/00017.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene01/frame_01.jpg
0036-necklace3_scene01,necklace,01,2,1.1125,28,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene01/00029.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene01/frame_02.jpg
0036-necklace3_scene01,necklace,01,3,1.5575,38,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene01/00039.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene01/frame_03.jpg
0036-necklace3_scene01,necklace,01,4,2.0025,50,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene01/00051.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene01/frame_04.jpg
0036-necklace3_scene01,necklace,01,5,2.4475,60,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene01/00061.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene01/frame_05.jpg
0036-necklace3_scene01,necklace,01,6,2.8925,72,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene01/00073.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene01/frame_06.jpg
0036-necklace3_scene01,necklace,01,7,3.3375,82,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene01/00083.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene01/frame_07.jpg
0036-necklace3_scene02,necklace,02,0,0.19,5,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene02/00006.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene02/frame_00.jpg
0036-necklace3_scene02,necklace,02,1,0.57,14,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene02/00015.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene02/frame_01.jpg
0036-necklace3_scene02,necklace,02,2,0.95,23,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene02/00024.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene02/frame_02.jpg
0036-necklace3_scene02,necklace,02,3,1.33,33,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene02/00034.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene02/frame_03.jpg
0036-necklace3_scene02,necklace,02,4,1.71,42,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene02/00043.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene02/frame_04.jpg
0036-necklace3_scene02,necklace,02,5,2.09,52,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene02/00053.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene02/frame_05.jpg
0036-necklace3_scene02,necklace,02,6,2.47,61,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene02/00062.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene02/frame_06.jpg
0036-necklace3_scene02,necklace,02,7,2.85,70,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene02/00071.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene02/frame_07.jpg
0036-necklace3_scene03,necklace,03,0,0.2125,5,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene03/00006.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene03/frame_00.jpg
0036-necklace3_scene03,necklace,03,1,0.6375,16,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene03/00017.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene03/frame_01.jpg
0036-necklace3_scene03,necklace,03,2,1.0625,26,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene03/00027.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene03/frame_02.jpg
0036-necklace3_scene03,necklace,03,3,1.4875,37,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene03/00038.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene03/frame_03.jpg
0036-necklace3_scene03,necklace,03,4,1.9125,47,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene03/00048.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene03/frame_04.jpg
0036-necklace3_scene03,necklace,03,5,2.3375,58,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene03/00059.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene03/frame_05.jpg
0036-necklace3_scene03,necklace,03,6,2.7625,68,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene03/00069.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene03/frame_06.jpg
0036-necklace3_scene03,necklace,03,7,3.1875,79,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene03/00080.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene03/frame_07.jpg
0036-necklace3_scene04,necklace,04,0,0.25,7,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene04/00008.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene04/frame_00.jpg
0036-necklace3_scene04,necklace,04,1,0.75,20,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene04/00021.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene04/frame_01.jpg
0036-necklace3_scene04,necklace,04,2,1.25,33,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene04/00034.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene04/frame_02.jpg
0036-necklace3_scene04,necklace,04,3,1.75,47,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene04/00048.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene04/frame_03.jpg
0036-necklace3_scene04,necklace,04,4,2.25,60,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene04/00061.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene04/frame_04.jpg
0036-necklace3_scene04,necklace,04,5,2.75,74,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene04/00075.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene04/frame_05.jpg
0036-necklace3_scene04,necklace,04,6,3.25,87,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene04/00088.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene04/frame_06.jpg
0036-necklace3_scene04,necklace,04,7,3.75,100,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0036-necklace3_scene04/00101.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0036-necklace3_scene04/frame_07.jpg
0037-necklace4,necklace,,0,0.2084,21,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0037-necklace4/00022.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0037-necklace4/frame_00.jpg
0037-necklace4,necklace,,1,0.6251,62,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0037-necklace4/00063.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0037-necklace4/frame_01.jpg
0037-necklace4,necklace,,2,1.0419,104,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0037-necklace4/00105.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0037-necklace4/frame_02.jpg
0037-necklace4,necklace,,3,1.4586,146,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0037-necklace4/00147.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0037-necklace4/frame_03.jpg
0037-necklace4,necklace,,4,1.8754,187,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0037-necklace4/00188.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0037-necklace4/frame_04.jpg
0037-necklace4,necklace,,5,2.2921,229,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0037-necklace4/00230.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0037-necklace4/frame_05.jpg
0037-necklace4,necklace,,6,2.7089,271,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0037-necklace4/00272.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0037-necklace4/frame_06.jpg
0037-necklace4,necklace,,7,3.1256,312,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0037-necklace4/00313.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0037-necklace4/frame_07.jpg
0038-necklace5,necklace,,0,0.2084,27,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0038-necklace5/00028.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0038-necklace5/frame_00.jpg
0038-necklace5,necklace,,1,0.6251,81,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0038-necklace5/00082.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0038-necklace5/frame_01.jpg
0038-necklace5,necklace,,2,1.0419,134,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0038-necklace5/00135.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0038-necklace5/frame_02.jpg
0038-necklace5,necklace,,3,1.4586,188,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0038-necklace5/00189.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0038-necklace5/frame_03.jpg
0038-necklace5,necklace,,5,2.2921,296,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0038-necklace5/00297.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0038-necklace5/frame_05.jpg
0038-necklace5,necklace,,6,2.7089,349,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0038-necklace5/00350.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0038-necklace5/frame_06.jpg
0038-necklace5,necklace,,7,3.1256,403,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0038-necklace5/00404.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0038-necklace5/frame_07.jpg
0039-necklace6_scene01,necklace,01,0,0.2086,8,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene01/00009.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene01/frame_00.jpg
0039-necklace6_scene01,necklace,01,1,0.6257,24,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene01/00025.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene01/frame_01.jpg
0039-necklace6_scene01,necklace,01,2,1.0428,40,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene01/00041.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene01/frame_02.jpg
0039-necklace6_scene01,necklace,01,3,1.4599,56,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene01/00057.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene01/frame_03.jpg
0039-necklace6_scene01,necklace,01,4,1.8771,73,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene01/00074.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene01/frame_04.jpg
0039-necklace6_scene01,necklace,01,5,2.2942,89,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene01/00090.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene01/frame_05.jpg
0039-necklace6_scene01,necklace,01,6,2.7113,105,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene01/00106.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene01/frame_06.jpg
0039-necklace6_scene01,necklace,01,7,3.1284,121,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene01/00122.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene01/frame_07.jpg
0039-necklace6_scene02,necklace,02,0,0.2086,8,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene02/00009.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene02/frame_00.jpg
0039-necklace6_scene02,necklace,02,1,0.6257,25,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene02/00026.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene02/frame_01.jpg
0039-necklace6_scene02,necklace,02,2,1.0428,42,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene02/00043.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene02/frame_02.jpg
0039-necklace6_scene02,necklace,02,3,1.4599,58,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene02/00059.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene02/frame_03.jpg
0039-necklace6_scene02,necklace,02,4,1.8771,75,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene02/00076.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene02/frame_04.jpg
0039-necklace6_scene02,necklace,02,5,2.2942,91,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene02/00092.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene02/frame_05.jpg
0039-necklace6_scene02,necklace,02,6,2.7113,108,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene02/00109.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene02/frame_06.jpg
0039-necklace6_scene02,necklace,02,7,3.1284,125,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene02/00126.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene02/frame_07.jpg
0039-necklace6_scene03,necklace,03,0,0.2086,11,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene03/00012.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene03/frame_00.jpg
0039-necklace6_scene03,necklace,03,1,0.6257,33,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene03/00034.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene03/frame_01.jpg
0039-necklace6_scene03,necklace,03,2,1.0428,55,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene03/00056.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene03/frame_02.jpg
0039-necklace6_scene03,necklace,03,3,1.4599,77,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene03/00078.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene03/frame_03.jpg
0039-necklace6_scene03,necklace,03,4,1.8771,100,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene03/00101.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene03/frame_04.jpg
0039-necklace6_scene03,necklace,03,5,2.2942,122,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene03/00123.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene03/frame_05.jpg
0039-necklace6_scene03,necklace,03,6,2.7113,144,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene03/00145.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene03/frame_06.jpg
0039-necklace6_scene03,necklace,03,7,3.1284,166,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0039-necklace6_scene03/00167.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0039-necklace6_scene03/frame_07.jpg
0040-necklace7_scene01,necklace,01,0,0.2086,7,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0040-necklace7_scene01/00008.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0040-necklace7_scene01/frame_00.jpg
0040-necklace7_scene01,necklace,01,1,0.6257,21,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0040-necklace7_scene01/00022.jpg,necklace,/data/liuluyan/sam3/sam3_pvtt_full/frames/0040-necklace7_scene01/frame_01.jpg
